,ID_NUEVO,NOM,DEMOLIDO,COD_PROY,REG,COM,CUT,DIRECC,NUM_P_EDIF,AÑO_P_EDI,AÑO_RECEP,N_DEPA,N_CASA,VIV_TOT,PROGRAMA,BLOQUES,PISOS_CASA,COPROP_A,COPROP_B,COPROP_TOT,ASBESTO,SIST_AGRUP,VOLUMEN,SUP_LOTE,SUP_PROM_D,Capa,geometry,Nombre_escuela,dist_escuela,Nombre_comisaria,dist_comisaria,Nombre_bomberos,dist_bomberos,Nombre_hospital,dist_hospital,Nombre_universidad,dist_universidad,Nombre_jardin,dist_jardin
759,08406CCSS-002,Conjunto Residencial Enrique knothe I,0,,Biobio,Chillán Viejo,08406,,223,2010,,300,0,300,Fondo Solidario de vivienda,30,0,7,0,7,No,Longitudinal,Paralelepípedo,35726.0,55.14,Catastro Condominios Sociales,POINT (-72.13833014747148 -36.62734723861328),ESCUELA CHILLAN VIEJO,457.92595656848874,LIBERTADOR BERNARDO O'HIGGINS,717.4309236077015,Chillan,3815.7840042556527,Servicio de Salud Ôö£├ªuble,4927.077030410617,IP DIEGO PORTALES,3563.9764821456165,PADRE HURTADO,369.2246446580293
760,08416CCSS-001,Edificio Corporacion de Reconstruccio y Auxilio,0,,Biobio,San Carlos,08416,Francisco Bilbao 19,,1941,,60,0,60,,0,0,0,0,0,No,,,0.0,0.0,Catastro Condominios Sociales,POINT (-71.96568568595282 -36.42688748239696),LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,342.54853479234345,BENJAMIN VICUNA MACKENNA,454.08019201618083,San Carlos,839.3727545042931,Servicio de Salud Ôö£├ªuble,659.8536582449882,UNIVERSIDAD PEDRO DE VALDIVIA,19310.88632490116,LOS TRENCITOS DE KONANTU,399.1688218090183
761,08416CCSS-002,Los Libertadores,0,,Biobio,San Carlos,08416,Calle Matta,151,1996,1996,60,0,60,PET (Programa Especial para Trabajadores),3,0,1,0,1,Sí,Paralelo,Paralelepípedo,2785.0,46.686,Catastro Condominios Sociales,POINT (-71.97296750693116 -36.42331518655885),ESCUELA GENERAL DOMINGO URRUTIA,363.5419667170217,BENJAMIN VICUNA MACKENNA,1033.1101403454613,San Carlos,1522.1776404141292,Servicio de Salud Ôö£├ªuble,1470.8416115679493,UNIVERSIDAD PEDRO DE VALDIVIA,19095.163190014788,CAPERUCITA ROJA,609.9679709052677
762,08416CCSS-003,Los Regidores,0,,Biobio,San Carlos,08416,Calle Itihue,10,1995,1995,60,0,60,PET (Programa Especial para Trabajadores),6,0,2,0,2,Sí,Paralelo,Paralelepípedo,3648.0,46.686,Catastro Condominios Sociales,POINT (-71.9534418493127 -36.416357573375),ESCUELA GENERAL JOSÉ MIGUEL CARRERA VERDUGO,244.4836442367913,BENJAMIN VICUNA MACKENNA,1165.7277078201619,San Carlos,887.333301957351,Servicio de Salud Ôö£├ªuble,1500.210645857091,UNIVERSIDAD PEDRO DE VALDIVIA,20915.954419253896,BURBUJITAS DE TERNURA,239.00513743890343
763,08416CCSS-004,Población San Carlos,0,,Biobio,San Carlos,08416,Calle Matta esquina Riquelme,6,1968,1970,42,0,42,,1,0,0,0,0,No,Bloque independiente,Paralelepípedo,4667.2,76.0585714286,Catastro Condominios Sociales,POINT (-71.96008352894391 -36.426618243994),INSTITUTO SANTA MARIA DE SAN CARLOS,183.80118401413463,BENJAMIN VICUNA MACKENNA,401.50505657079725,San Carlos,341.78819947938354,Servicio de Salud Ôö£├ªuble,332.2494290320362,UNIVERSIDAD PEDRO DE VALDIVIA,19714.644743382152,EL MANZANITO,454.48509388168014
764,08416CCSS-005,Remodelación Mercado San Carlos,0,,Biobio,San Carlos,08416,Calle Bilbao esquina Brasil,68,1976,1988,12,0,12,Programa de vivienda básica,4,0,4,0,4,No,Bloque independiente,Paralelepípedo,5539.0,74.7676190476,Catastro Condominios Sociales,POINT (-71.95711581391126 -36.42783528195918),INSTITUTO SANTA MARIA DE SAN CARLOS,191.07485318683143,BENJAMIN VICUNA MACKENNA,700.8044259443486,San Carlos,378.5759334506559,Servicio de Salud Ôö£├ªuble,343.0018714007123,UNIVERSIDAD PEDRO DE VALDIVIA,19834.78045778074,EL MANZANITO,330.3204456837043
765,09101CCSS-001,Soberanía,0,,Araucania,Temuco,09101,Avenida Ohiggins 42 / Pratt 1000 / Pratt 1050 / Leon Gallo 825,488,1971,1973,64,0,64,CORVI,4,0,2,0,2,No,Bloque independiente,Paralelepípedo,5045.0,69.930625,Catastro Condominios Sociales,POINT (-72.59147537266259 -38.74410929974862),JARDIN INFANTIL ALEN,280.5472772624649,LUIS CLARO SOLAR,777.1510376429678,Temuco,1257.9488473129777,Servicio de Salud Araucanía Sur,1084.7127176360693,IP PROVIDENCIA,219.6370669531281,CASH CUELCHE,220.15525975259487
766,09101CCSS-002,R. Caupolicán,0,,Araucania,Temuco,09101,Calle Freire 630,489,1972,1974,176,0,176,CORVI,11,0,1,0,1,No,Bloque independiente,Paralelepípedo,24115.0,75.446875,Catastro Condominios Sociales,POINT (-72.60007671466606 -38.73814373471909),COLEGIO SAN FRANCISCO,140.42036130986864,LUIS CLARO SOLAR,1561.4992888590616,Temuco,222.47939020073196,Servicio de Salud Araucanía Sur,181.66940911356315,UNIVERSIDAD DE LA FRONTERA,88.25070638422996,PICHICAUTIN,730.9893042375545
767,09101CCSS-003,Cond. Campos Deportivos,0,,Araucania,Temuco,09101,Avenida Andes 170,406,1971,1975,110,0,110,CORVI,5,0,1,0,1,No,Bloque independiente,Paralelepípedo,9950.0,67.2419230769,Catastro Condominios Sociales,POINT (-72.62101571615931 -38.72727317931566),ESCUELA ESPECIAL MONTE DE LOS OLIVOS,149.83257893595297,VALLE DE ROBLES,2006.434879053252,Temuco,2164.295904906102,Servicio de Salud Araucanía Sur,2366.4785160990177,UNIVERSIDAD AUTONOMA DE CHILE,457.6258337416723,AILLAN MARILLAN,573.060576682802
768,09101CCSS-004,Cond. Colombia,0,96302,Araucania,Temuco,09101,Calle Colombia 945/937/931/925/921/915/911/905,505,1993,1993,96,0,96,,8,0,1,0,1,No,Paralelo,Paralelepípedo,8400.0,41.33,Catastro Condominios Sociales,POINT (-72.61044891354521 -38.72053227213016),ESCUELA DE LA COMUNICACION ICALMA,61.60167171940384,VALLE DE ROBLES,3224.059419265121,Temuco,1822.208326013764,Servicio de Salud Araucanía Sur,1953.7151466896971,IP SANTO TOMAS,1267.994983853278,COMPARTIENDO SUENOS,86.62183291353251
769,09101CCSS-005,Cond. Andres Bello Etapa I,0,,Araucania,Temuco,09101,Calle Francisco Salazar,1019,1977,1978,64,0,64,,4,0,1,0,1,No,Bloque independiente,Paralelepípedo,5758.7,74.3775,Catastro Condominios Sociales,POINT (-72.61372215967501 -38.74986987059717),ESCUELA LOS AVELLANOS,511.01954794489956,EUSEBIO LILLO,2246.3797290940074,Temuco,1834.2092101155747,Servicio de Salud Araucanía Sur,1968.984431900547,UNIVERSIDAD DE LA FRONTERA,320.5165567434266,LOS PICAPIEDRAS,584.6679095614318
770,09101CCSS-006,Cond.El Salar,0,,Araucania,Temuco,09101,Calle Chañara 0670 / Chañara,564,1994,1994,72,0,72,,12,0,1,0,1,No,Bloque independiente,Paralelepípedo,7749.8,46.83,Catastro Condominios Sociales,POINT (-72.62833295831332 -38.71524558664077),COLEGIO DE APLICACION,216.90022602052568,VALLE DE ROBLES,2104.143641326935,Temuco,3423.5070454952393,Servicio de Salud Araucanía Sur,3605.0974437390046,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,1099.9556999188337,LA GOTITA,593.4147873192319
771,09101CCSS-007,C. H.Villa Andina,0,,Araucania,Temuco,09101,Calle Campiña,419,1995,1995,372,0,372,PET (Programa Especial para Trabajadores),33,0,1,0,1,No,Paralelo,Paralelepípedo,22399.0,43.37,Catastro Condominios Sociales,POINT (-72.62434997510331 -38.71317612828729),COLEGIO DE APLICACION,232.29074033687334,VALLE DE ROBLES,2510.5936334177563,Temuco,3262.709612831391,Servicio de Salud Araucanía Sur,3429.5061632183333,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,1467.0262698161594,LA GOTITA,198.7912869231564
772,09101CCSS-008,Cond. El Mirador,0,,Araucania,Temuco,09101,Calle Surire 880- 890,133 - 134,1998,1998,12,0,12,,2,0,1,0,1,No,Bloque independiente,Paralelepípedo,681.2,96.03,Catastro Condominios Sociales,POINT (-72.62338916464559 -38.71377601620579),COLEGIO DE APLICACION,308.596003366297,VALLE DE ROBLES,2528.3227487645026,Temuco,3152.5431769213587,Servicio de Salud Araucanía Sur,3318.366139981651,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,1473.0607775328613,LA GOTITA,88.02116776600921
773,09101CCSS-009,Cond. Portada Sur,0,,Araucania,Temuco,09101,Pasaje Paulo VI 95,994,1977,1978,81,0,81,,9,0,1,0,1,No,Perpendicular,Paralelepípedo,18000.0,80.0,Catastro Condominios Sociales,POINT (-72.61159411893749 -38.74856842709296),ESCUELA LOS AVELLANOS,326.14331451371123,EUSEBIO LILLO,2107.0147165177395,Temuco,1596.1287206830532,Servicio de Salud Araucanía Sur,1724.9605793382302,UNIVERSIDAD DE LA FRONTERA,526.2790282758577,LOS PICAPIEDRAS,423.57153762230183
774,09101CCSS-010,C. H. Torres del Ñielol I y II,0,,Araucania,Temuco,09101,Avenida Prieto Norte 0363,1759 - 1760,2009,2011,160,0,160,Fondo Solidario de vivienda,5,0,1,0,1,No,Bloque independiente,Paralelepípedo,6858.6,0.0,Catastro Condominios Sociales,POINT (-72.59808486758166 -38.72777041521661),COLEGIO SAINT PATRICK SCHOOL,455.1196502874021,LUIS CLARO SOLAR,1847.4267198672123,Temuco,915.7132960206573,Servicio de Salud Araucanía Sur,883.7541123344623,UNIVERSIDAD DE LA FRONTERA,694.716262079871,GABRIELA MISTRAL,522.6886719012821
775,09101CCSS-011,C. H.Padre Hurtado,0,53323127-6,Araucania,Temuco,09101,Calle pedro de valdivia 02340 / Calle 16 de octubre 0435,513,1994,1994,90,0,90,Programa de vivienda básica,57,0,1,0,1,No,Paralelo,Paralelepípedo,14898.0,43.45,Catastro Condominios Sociales,POINT (-72.62873557433323 -38.71690598438503),COLEGIO DE APLICACION,356.5800549191781,VALLE DE ROBLES,1945.9886441228157,Temuco,3356.615478309559,Servicio de Salud Araucanía Sur,3543.065013196275,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,930.8443029548315,LA GOTITA,685.4759176147082
776,09101CCSS-012,Cond. Clotario Blest,0,77555,Araucania,Temuco,09101,Pasaje Estalisnao Soto Ojeda 895,61,1995,1995,42,0,42,PET (Programa Especial para Trabajadores),7,0,1,0,1,No,Bloque independiente,Paralelepípedo,4712.0,52.6,Catastro Condominios Sociales,POINT (-72.5855810875927 -38.74284957710631),CENTRO DE ESTUDIOS Y CAPACITACION LIMITADA,152.9135434050826,LUIS CLARO SOLAR,259.97924883996853,Temuco,1707.1422452550305,Servicio de Salud Araucanía Sur,1504.6773766947,UNIVERSIDAD DE ACONCAGUA,237.03229653274389,PARQUE COSTANERA,180.40300671601798
777,09101CCSS-013,Cond. Barros Arana,0,78242,Araucania,Temuco,09101,Calle Barros Arana entre Basilio Urrutia y Paztque,2367,1958,1959,60,0,60,CORVI,2,0,1,0,1,No,Bloque independiente,Paralelepípedo,4365.0,62.0,Catastro Condominios Sociales,POINT (-72.57639015835075 -38.73323534678354),COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,257.64705135404097,LUIS CLARO SOLAR,1093.8831075954743,Temuco,2515.593899807612,Servicio de Salud Araucanía Sur,2308.408594688294,IP DE CHILE,838.9877888834975,OASIS DE MARIA,295.1249530105389
778,09101CCSS-014,C. H. Villa Allipen,0,76675500-9,Araucania,Temuco,09101,Calle Calpucura 402,491,1996,1996,176,0,176,PET (Programa Especial para Trabajadores),4,0,1,0,1,No,Bloque independiente,Cubo,10284.0,50.3581818182,Catastro Condominios Sociales,POINT (-72.57296397328709 -38.73259719159103),COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,261.55376803627104,LUIS CLARO SOLAR,1405.165708505222,Temuco,2863.533930206478,Servicio de Salud Araucanía Sur,2656.667175772216,IP DE CHILE,1176.095039564257,CHINKOWE,175.85803065898529
779,09101CCSS-015,Cond. El Totoral,0,,Araucania,Temuco,09101,Calle Totoral,418,1995,1995,24,0,24,,4,0,1,0,1,No,Paralelo,Paralelepípedo,1383.0,42.87,Catastro Condominios Sociales,POINT (-72.61694401460207 -38.72043327867414),ESCUELA VILLA ALEGRE,271.2999665064182,VALLE DE ROBLES,2636.4346386805205,Temuco,2225.955534538699,Servicio de Salud Araucanía Sur,2393.119121130531,UNIVERSIDAD AUTONOMA DE CHILE,1064.9409758657343,QUINTO CENTENARIO,314.3095141765983
780,09101CCSS-016,"Cond.Llaima Sector  1,2,3",0,53320516-k,Araucania,Temuco,09101,Calle Afquintue 890 / calle Tolhuaca 745,365-1153-1298,1958,1968,272,0,272,CORVI,17,0,5,0,5,No,Bloque independiente,Paralelepípedo,23349.05,77.17,Catastro Condominios Sociales,POINT (-72.6207257261763 -38.73294747798488),JARDIN INFANTIL MONTE VERDE,109.13623265189663,VALLE DE ROBLES,1966.9594584448027,Temuco,1966.1881698146317,Servicio de Salud Araucanía Sur,2178.5157448612163,UNIVERSIDAD AUTONOMA DE CHILE,171.4869526976523,UNIVERSIDAD AUTONOMA,323.71493675315526
781,09101CCSS-017,Cond.Malvoa,0,95998,Araucania,Temuco,09101,Avenida Malvoa 622,445 - 162,1998,1999,24,0,24,PET (Programa Especial para Trabajadores),2,0,1,0,1,No,Paralelo,Paralelepípedo,1489.0,49.01,Catastro Condominios Sociales,POINT (-72.57645821664133 -38.73627201945237),ESCUELA PARTICULAR ARAUCANIA,172.451537143326,LUIS CLARO SOLAR,916.8797385384007,Temuco,2489.767293768869,Servicio de Salud Araucanía Sur,2278.083893080825,IP DE CHILE,739.4249253039349,PINOCHO,569.9292649074251
782,09101CCSS-018,Cond.Intendencia,0,,Araucania,Temuco,09101,Avenida Alemania  01725,,,,16,0,16,,1,0,1,0,1,,Bloque independiente,Paralelepípedo,0.0,0.0,Catastro Condominios Sociales,POINT (-72.62344797978604 -38.73018485722861),COLEGIO SCOLE CREARE,159.96514545929904,VALLE DE ROBLES,1709.8120719059332,Temuco,2292.9123722087465,Servicio de Salud Araucanía Sur,2502.870651942634,UNIVERSIDAD AUTONOMA DE CHILE,487.1633711988632,UNIVERSIDAD AUTONOMA,706.1019040728241
783,09101CCSS-019,Cond. España,0,,Araucania,Temuco,09101,Calle España 131 / España 139 / Vilcún 144,1019,1958,1958,24,0,24,,2,0,1,0,1,,Bloque independiente,Paralelepípedo,644.17,0.0,Catastro Condominios Sociales,POINT (-72.60937917244601 -38.73072184329168),LICEO CARLOS CONDELL DE LA HAZA,188.29595816728474,LUIS CLARO SOLAR,2658.514328412105,Temuco,978.527218180257,Servicio de Salud Araucanía Sur,1168.8260105924248,IP SANTO TOMAS,533.4715238602085,SEMILLITA,384.5332872645166
784,09101CCSS-020,C.H. los Cóndores,0,,Araucania,Temuco,09101,Calle Chivilcán,657-776-284,1996,1996,138,19,157,,13,1,19,0,19,No,Paralelo,Paralelepípedo,68748.0,42.87,Catastro Condominios Sociales,POINT (-72.62351353283745 -38.71254529020776),COLEGIO DE APLICACION,335.5484001778131,VALLE DE ROBLES,2612.674094829941,Temuco,3250.173592561058,Servicio de Salud Araucanía Sur,3412.7801150544005,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,1565.7953618908784,LA GOTITA,174.14564461466458
785,09102CCSS-001,Cond. Los Notros,0,,Araucania,Carahue,09102,Manuel Montt,71,1995,1996,48,0,48,PET (Programa Especial para Trabajadores),4,0,1,0,1,,Bloque independiente,Paralelepípedo,0.0,51.6,Catastro Condominios Sociales,POINT (-73.15388855537346 -38.71101970840849),ESCUELA BASICA KIM RUKA,178.43143336579564,ERCILLA,1460.6013908161692,Carahue,1419.0577221145272,Servicio de Salud Araucanía Sur,632.5061786071832,CFT INSTITUTO SUPERIOR DE ESTUDIOS JURIDICOS CANON,25541.865056983253,SALA CUNA MIS PRIMEROS PASOS,373.0512381389155
786,09112CCSS-001,Cond. Fray Bartolome,0,,Araucania,Padre Las Casas,09112,Maquehue 658,154,1997,1997,60,0,60,,4,0,1,0,1,No,Bloque independiente,Paralelepípedo,4573.9,48.3465,Catastro Condominios Sociales,POINT (-72.59591608220205 -38.76468059737122),COLEGIO HOLANDA,196.97525147386847,EUSEBIO LILLO,711.1285234747377,Temuco,2887.422004996678,Servicio de Salud Araucanía Sur,1793.350593770054,UNIVERSIDAD DE ACONCAGUA,2287.2911956575426,LUCERITO DE AMOR,170.80290051349567
787,09112CCSS-002,Panamericana Sur II Et.,0,89721,Araucania,Padre Las Casas,09112,Corvalan 2210-2231 / Los Molles 2210-2231,506,1993,1993,108,0,108,PET (Programa Especial para Trabajadores),10,0,2,0,2,No,Paralelo,Paralelepípedo,6916.0,41.54,Catastro Condominios Sociales,POINT (-72.6065396677233 -38.76795320999017),ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE,184.716751736557,EUSEBIO LILLO,1675.5262051900525,Temuco,3205.1768838593425,Servicio de Salud Araucanía Sur,716.7323143174641,UNIVERSIDAD DE LA FRONTERA,2148.7955025145707,MANITOS PINTADAS,70.9421433537927
788,09112CCSS-003,C. H. Los Abedules I y II,0,,Araucania,Padre Las Casas,09112,Radal 101-304,970-98-99,1994,1998,96,0,96,,8,0,3,0,3,No,Bloque independiente,Paralelepípedo,10159.7,61.93,Catastro Condominios Sociales,POINT (-72.60515186537519 -38.76824219068697),ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE,322.4097534139328,EUSEBIO LILLO,1582.5376915419547,Temuco,3214.3707372974195,Servicio de Salud Araucanía Sur,811.9125966008918,UNIVERSIDAD DE LA FRONTERA,2243.2311376549064,MANITOS PINTADAS,92.24011940012451
789,09112CCSS-004,C. H. Pulmahue,0,,Araucania,Padre Las Casas,09112,Avenida Pulmahue 2608-2955/ Los Pequenes 2756-2798/ Los Condores 2608-2644,63,2000,2001,192,0,192,,8,0,6,0,6,No,Bloque independiente,Cubo,26981.1,42.2,Catastro Condominios Sociales,POINT (-72.58863158345837 -38.77325761321821),JARDIN INFANTIL RAYITO DE SOL,602.5172989877472,EUSEBIO LILLO,1559.7355468806063,Temuco,3906.458034443306,Servicio de Salud Araucanía Sur,2339.8043879797883,UNIVERSIDAD DE ACONCAGUA,3001.41209119916,LOS VOLCANES,231.87508767056812
790,09112CCSS-005,Lomas de Aillacara,0,95998,Araucania,Padre Las Casas,09112,Calle las Cañas 1485 - 1492,113,1998,1999,216,0,216,,9,0,1,0,1,No,Paralelo,Paralelepípedo,15286.0,52.465,Catastro Condominios Sociales,POINT (-72.59763673398905 -38.76729735316193),LICEO PARTICULAR DE ADULTOS HOREB,258.8348463876141,EUSEBIO LILLO,1022.1600534233764,Temuco,3119.6416793800195,Servicio de Salud Araucanía Sur,1531.98410861775,UNIVERSIDAD DE ACONCAGUA,2593.5540046425917,TRAPELACUCHA,244.13266729272874
791,09112CCSS-006,V. Mankemalén/P.Lomas de Huitran Et.1 a 5,0,99541,Araucania,Padre Las Casas,09112,Vilumilla 1763 - 2425-Martín alonqueo 1200-1555,121 - 120 - 641-632,1993,1995,948,0,948,PET (Programa Especial para Trabajadores),81,0,11,0,11,Sí,Paralelo,Paralelepípedo,86552.1,52.465,Catastro Condominios Sociales,POINT (-72.60000102563104 -38.77118048251264),JARDIN INFANTIL RAYEN-MAPU,560.2147804734167,EUSEBIO LILLO,1476.1652483746736,Temuco,3488.33843168187,Servicio de Salud Araucanía Sur,1209.8960394695216,UNIVERSIDAD DE LA FRONTERA,2777.1162289343088,ARCOIRIS,38.96719870691057
792,09112CCSS-007,Cond. Santa Clara,0,,Araucania,Padre Las Casas,09112,Avenida Villa Alegre/ Bombero Ibacache,140,2009,2011,12,0,12,Fondo Solidario de vivienda,2,0,1,0,1,No,Paralelo,Paralelepípedo,600.0,55.47,Catastro Condominios Sociales,POINT (-72.60567866815283 -38.76343648372728),ESCUELA ESPECIAL DE LENGUAJE ALUN SUYAI,152.55619894113966,EUSEBIO LILLO,1380.9616936847794,Temuco,2745.551382460408,Servicio de Salud Araucanía Sur,1112.1157779783528,UNIVERSIDAD DE LA FRONTERA,1817.1298824419212,GOTITA DE AMOR,464.83234877715853
793,09115CCSS-001,Cond. Los Robles,0,87485,Araucania,Pucón,09115,Variante Camino Internacional 1115,103,1995,1995,72,0,72,PET (Programa Especial para Trabajadores),12,0,1,0,1,No,Paralelo,Paralelepípedo,5858.0,49.455,Catastro Condominios Sociales,POINT (-71.96418404281141 -39.28373074025162),ESCUELA CARLOS HOLZAFEL,84.48555568994085,BERNARDO O'HIGGINS,1498.809873937257,Pucon,1211.0800214966607,Servicio de Salud Araucanía Sur,1123.0500492177198,UNIVERSIDAD DE LA FRONTERA,1809.7328667511827,LOS ROBLES,43.12618351780957
794,09120CCSS-001,Cond. Altos de Tolten,0,73355000-7,Araucania,Villarrica,09120,Pero de Valdivia 550- 560,188 - 189,1997,1998,48,0,48,PET (Programa Especial para Trabajadores),4,0,1,0,1,No,Bloque independiente,Paralelepípedo,3580.0,57.88,Catastro Condominios Sociales,POINT (-72.24058583156443 -39.27221029845722),SOUTHERN OXFORD SCHOOL,469.5331559323735,MANUEL ANTONIO MATTA,2635.5737677395223,Villarrica,1639.41076580395,Servicio de Salud Araucanía Sur,1484.5067030422342,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1600.0550081015297,PILLANCITO,932.3305255815694
795,09120CCSS-002,Cond. Villa Estación,0,,Araucania,Villarrica,09120,Avenida Estación 704-712,127 - 159,1997,1998,270,0,270,,25,0,7,0,7,No,Paralelo,Paralelepípedo,22000.0,42.87,Catastro Condominios Sociales,POINT (-72.23367067858398 -39.28792559040262),ESCUELA PARTICULAR PEDRO AGUIRRE CERDA,254.23464666558897,MANUEL ANTONIO MATTA,1183.3394809408717,Villarrica,995.5892668591742,Servicio de Salud Araucanía Sur,1232.3318588609295,CFT INSTITUTO SUPERIOR DE ESTUDIOS JURIDICOS CANON,594.2404378378629,J.INFANTIL ESTACION DE LUZ,195.64432095516378
796,09120CCSS-003,C. H. Las Azaleas,0,87501,Araucania,Villarrica,09120,"Calle las Camelias 1245,1255,1265,1275,1285,1295,Los Tulipanes 1355",66,1996,1998,36,0,36,PET (Programa Especial para Trabajadores),7,0,1,0,1,No,Bloque independiente,Paralelepípedo,6941.6,55.0,Catastro Condominios Sociales,POINT (-72.22791726016411 -39.29311954239681),ESCUELA MARIANO LATORRE,208.1397923389209,MANUEL ANTONIO MATTA,594.5057552770289,Villarrica,1232.5642138635221,Servicio de Salud Araucanía Sur,1546.0486416372416,CFT INSTITUTO SUPERIOR DE ESTUDIOS JURIDICOS CANON,751.4788211583906,CHALIN - TEKUN,540.0348263938232
797,09201CCSS-001,P. Rol de avaluo 100-017,0,,Araucania,Angol,09201,Calle Lautaro 520 / Calle prat 475,,1964,1964,24,0,24,,2,0,0,0,0,,Paralelo,Paralelepípedo,0.0,0.0,Catastro Condominios Sociales,POINT (-72.71232383025126 -37.7984966231276),ESCUELA ESPECIAL ESPANA,75.7445405515662,DIECIOCHO,97.89563488784862,Angol,257.7307992659454,Servicio de Salud Araucanía Norte,814.6595654808744,CFT TEODORO WICKEL KLUWEN,975.6999553720248,SALA CUNA LICEO COMERCIAL,66.15447079491669
798,09210CCSS-001,C.H.Chumay,0,,Araucania,Traiguén,09210,Calle Urrutia esquina General Lagos,,,,8,0,8,,1,0,0,0,0,,Bloque independiente,Paralelepípedo,0.0,0.0,Catastro Condominios Sociales,POINT (-72.66728293796156 -38.25166126985207),ESCUELA ESPECIAL LAS LILAS DE TRAIGUEN,111.0077726995249,BASILIO URRUTIA,570.6679019070124,Traiguen,92.70545779032489,Servicio de Salud Araucanía Norte,983.1850499503227,UNIVERSIDAD ARTURO PRAT,32575.688164094303,JUAN PABLO II,220.3234095422718
799,10101CCSS-001,Los Lagos Etapa I y II,0,,Los Lagos,Puerto Montt,10101,Avenida Vicuña Mackenna s/n,20/196,1998,1998,315,0,315,PET (Programa Especial para Trabajadores),20,0,4,0,4,No,Bloque independiente,Paralelepípedo,46338.0,53.8911960133,Catastro Condominios Sociales,POINT (-72.98830997786109 -41.47537172804766),ESCUELA PADRE ALBERTO HURTADO,283.0354690875592,LA CRUZ,432.9854581123435,Puerto Montt,5123.5705616506,Servicio de Salud Del Reloncaví,4096.878268784975,UNIVERSIDAD DE LOS LAGOS,1872.6195674313387,UN MUNDO POR CREAR,134.78705169137615
800,10101CCSS-002,Villa Las Rosas,0,,Los Lagos,Puerto Montt,10101,Las Dalias/Los Pensamientos,26,1997,1997,108,0,108,PET (Programa Especial para Trabajadores),6,0,1,0,1,No,Longitudinal,Paralelepípedo,6774.0,50.8603703704,Catastro Condominios Sociales,POINT (-72.97166347829939 -41.47795173478464),ESCUELA ESPECIAL DE LENGUAJE DIALECTA,234.8843352161467,LA CRUZ,1263.8152934615546,Puerto Montt,3503.5875567366606,Servicio de Salud Del Reloncaví,3270.4382005220837,UNIVERSIDAD DE LOS LAGOS,2239.601707273483,ANULEN,328.6378430025112
801,10101CCSS-003,Poblacion Kennedy,0,,Los Lagos,Puerto Montt,10101,Presidente Salvador Allende/Crucero,1298,1964,1966,120,18,138,Caja de EE PP,9,0,2,0,2,No,Bloque independiente,Paralelepípedo,20540.0,76.8386666667,Catastro Condominios Sociales,POINT (-72.95428864996667 -41.47159216552252),ESCUELA ESPECIAL DE LENGUAJE MARIA PAZ,116.26768173732776,PARQUE INDUSTRIAL,1143.83228478234,Puerto Montt,1707.197379574422,Servicio de Salud Del Reloncaví,2324.355728144185,IP LA ARAUCANA,663.4367918506221,YERBAS BUENAS,623.4736740173043
802,10101CCSS-004,Lago Chapo,0,,Los Lagos,Puerto Montt,10101,Ejercito,1438,1968,1968,66,51,117,CORVI,3,0,1,0,1,No,Bloque independiente,Paralelepípedo,30404.0,70.0,Catastro Condominios Sociales,POINT (-72.92838540787046 -41.4657098149676),INSTITUTO COMERCIAL DE PUERTO MONTT,298.2490902065334,GUILLERMO GALLARDO,1495.5810018534303,Puerto Montt,1058.982560122544,Servicio de Salud Del Reloncaví,3365.8957651118712,UNIVERSIDAD DE LOS LAGOS,515.671937639979,KIMTU,426.68791776182763
803,10101CCSS-005,Los Volcanes,0,,Los Lagos,Puerto Montt,10101,Volcán Osorno 1990,106,1996,1997,256,0,256,PET (Programa Especial para Trabajadores),8,0,2,0,2,No,Paralelo,Paralelepípedo,16649.0,0.0,Catastro Condominios Sociales,POINT (-72.97818327986651 -41.47951799429451),ESCUELA ESPECIAL DE LENGUAJE PALABRITAS,414.4445183469182,LA CRUZ,726.5953506926039,Puerto Montt,4173.35264308543,Servicio de Salud Del Reloncaví,3732.8135056801625,UNIVERSIDAD DE LOS LAGOS,1712.4618812020758,HUELLAS,208.63794397326996
804,10101CCSS-006,Ampliación Mirasol,0,,Los Lagos,Puerto Montt,10101,Avenida Alessandri/Los Notros,15,1995,1995,384,0,384,,16,0,2,0,2,Sí,Paralelo,Paralelepípedo,10993.6,51.58,Catastro Condominios Sociales,POINT (-72.97530231738368 -41.47961038263711),INSTITUTO DEL PACIFICO,157.8952314609347,LA CRUZ,976.4513545745455,Puerto Montt,3892.840935468785,Servicio de Salud Del Reloncaví,3587.9417284879955,UNIVERSIDAD DE LOS LAGOS,1873.297988014731,HUELLAS,200.92248243577
